,Unnamed: 0,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
6064,6838,7233,284.0,Reduced,241,preferred_term,10006187.0,106.0,breast cancer,1279,Acinetobacter radioresistens,40216.0,,,,16S rRNA sequencing,Tissue biopsie,Human,900.0,790,Same person (healthy tissue),,
6065,6839,7234,285.0,Reduced,103,preferred_term,10041552.0,10.0,spinal cord injury,415,Pseudobutyrivibrio,46205.0,,,,16S rRNA sequencing,Faeces,Human,901.0,791,Healthy control,,
6066,6840,7235,285.0,Reduced,103,preferred_term,10041552.0,10.0,spinal cord injury,80,Dialister,39948.0,,,,16S rRNA sequencing,Faeces,Human,901.0,791,Healthy control,,
6067,6841,7236,285.0,Reduced,103,preferred_term,10041552.0,10.0,spinal cord injury,216,Megamonas,158846.0,,,,16S rRNA sequencing,Faeces,Human,901.0,791,Healthy control,,
6068,6842,7237,285.0,Reduced,103,preferred_term,10041552.0,10.0,spinal cord injury,14,Roseburia,841.0,,,,16S rRNA sequencing,Faeces,Human,901.0,791,Healthy control,,
6069,6910,7305,289.0,Elevated,143,low_level_term,10008384.0,3.0,chagas' disease,416,Actinobacillus,713.0,,,,16S rRNA sequencing,Skin swab,Human,906.0,796,Healthy control,,
6070,6911,7306,289.0,Reduced,143,low_level_term,10008384.0,3.0,chagas' disease,135,Actinomyces,29317.0,,,,16S rRNA sequencing,Skin swab,Human,906.0,796,Healthy control,,
6071,6912,7307,289.0,Reduced,143,low_level_term,10008384.0,3.0,chagas' disease,1287,Citricoccus,169133.0,,,,16S rRNA sequencing,Skin swab,Human,906.0,796,Healthy control,,
6072,6913,7308,289.0,Reduced,143,low_level_term,10008384.0,3.0,chagas' disease,246,Leptotrichia,32067.0,,,,16S rRNA sequencing,Skin swab,Human,906.0,796,Healthy control,,
6073,6914,7309,289.0,Reduced,143,low_level_term,10008384.0,3.0,chagas' disease,530,Paracoccus,265.0,,,,16S rRNA sequencing,Skin swab,Human,906.0,796,Healthy control,,
6074,6915,7310,289.0,Reduced,143,low_level_term,10008384.0,3.0,chagas' disease,668,Comamonadaceae,80864.0,,,,16S rRNA sequencing,Skin swab,Human,906.0,796,Healthy control,,
6075,6905,7300,289.0,Elevated,143,low_level_term,10008384.0,10.0,chagas' disease,62,Streptococcus,1306.0,,,,16S rRNA sequencing,Faeces,Human,906.0,796,Healthy control,,
6076,6906,7301,289.0,Elevated,143,low_level_term,10008384.0,10.0,chagas' disease,214,Blautia,572511.0,,,,16S rRNA sequencing,Faeces,Human,906.0,796,Healthy control,,
6077,6907,7302,289.0,Elevated,143,low_level_term,10008384.0,10.0,chagas' disease,414,Butyrivibrio,830.0,,,,16S rRNA sequencing,Faeces,Human,906.0,796,Healthy control,,
6078,6908,7303,289.0,Elevated,143,low_level_term,10008384.0,10.0,chagas' disease,14,Roseburia,841.0,,,,16S rRNA sequencing,Faeces,Human,906.0,796,Healthy control,,
6079,6909,7304,289.0,Reduced,143,low_level_term,10008384.0,10.0,chagas' disease,36,Bacteroides,29523.0,,,,16S rRNA sequencing,Faeces,Human,906.0,796,Healthy control,,
6080,6916,7311,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,77,Fusobacterium,68766.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6081,6917,7312,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,78,Parvimonas,543311.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6082,6918,7313,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,321,Atopobium,1380.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6083,6919,7314,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,562,Lachnobacterium,140625.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6084,6920,7315,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,411,Salmonella,590.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6085,6921,7316,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,407,Moraxellaceae,468.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6086,6922,7317,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,629,Comamonas,283.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6087,6923,7318,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,224,Butyricimonas,574697.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6088,6924,7319,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,270,Fusobacterium varium,856.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6089,6925,7320,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,305,Fusobacterium nucleatum,851.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6090,6926,7321,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,365,Fusobacterium periodonticum,860.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6091,6927,7322,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,185,Collinsella,102106.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6092,6928,7323,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,980,Synergistaceae,649777.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6093,6929,7324,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,629,Comamonas,283.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6094,6930,7325,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,776,Butyricicoccus,580596.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6095,6931,7326,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,629,Comamonas,283.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6096,6932,7327,290.0,Reduced,77,preferred_term,10048832.0,10.0,colon adenomas,819,Mitsuokella,52225.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6097,6933,7328,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,216,Megamonas,158846.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6098,6934,7329,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,60,Erysipelotrichaceae,128827.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6099,6935,7330,290.0,Elevated,77,preferred_term,10048832.0,10.0,colon adenomas,35,Veillonella,29465.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Colorectal carcinoma patient,,
6100,6936,7331,290.0,Elevated,22,preferred_term,10061451.0,10.0,colorectal cancer,135,Actinomyces,29317.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6101,6937,7332,290.0,Elevated,22,preferred_term,10061451.0,10.0,colorectal cancer,78,Parvimonas,543311.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6102,6938,7333,290.0,Elevated,22,preferred_term,10061451.0,10.0,colorectal cancer,79,Peptostreptococcus,1262.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6103,6939,7334,290.0,Elevated,22,preferred_term,10061451.0,10.0,colorectal cancer,416,Actinobacillus,713.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6104,6940,7335,290.0,Reduced,22,preferred_term,10061451.0,10.0,colorectal cancer,216,Megamonas,158846.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6105,6941,7336,290.0,Reduced,22,preferred_term,10061451.0,10.0,colorectal cancer,871,Sphingobium,165695.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6106,6942,7337,290.0,Elevated,22,preferred_term,10061451.0,10.0,colorectal cancer,270,Fusobacterium varium,856.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6107,6943,7338,290.0,Reduced,22,preferred_term,10061451.0,10.0,colorectal cancer,365,Fusobacterium periodonticum,860.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,907.0,797,Healthy control,,
6108,6944,7339,290.0,Reduced,22,preferred_term,10061451.0,10.0,colorectal cancer,1288,Fusobacterium perfoetens,852.0,,,,Metagenomic sequencing,Colonoscopy aspirate,Human,908.0,797,Healthy control,,
6109,6966,7361,292.0,Reduced,298,low_level_term,10063028.0,10.0,frailty,6,Faecalibacterium prausnitzii,853.0,,,,16S rRNA sequencing,Faeces,Human,910.0,799,Twin sister,,
6110,6967,7362,292.0,Elevated,298,low_level_term,10063028.0,10.0,frailty,4,Eggerthella lenta,84112.0,,,,16S rRNA sequencing,Faeces,Human,910.0,799,Twin sister,,
6111,6968,7363,292.0,Elevated,298,low_level_term,10063028.0,10.0,frailty,1290,Eubacterium dolichum,31971.0,,,,16S rRNA sequencing,Faeces,Human,910.0,799,Twin sister,,
6112,6969,7364,292.0,Elevated,298,low_level_term,10063028.0,10.0,frailty,236,Dorea,189330.0,,,,16S rRNA sequencing,Faeces,Human,910.0,799,Twin sister,,
6113,6970,7365,292.0,Reduced,298,low_level_term,10063028.0,10.0,frailty,55,Lachnospiraceae,186803.0,,,,16S rRNA sequencing,Faeces,Human,910.0,799,Twin sister,,
6114,6976,7371,294.0,Reduced,205,preferred_term,10017758.0,10.0,gastric carcinoma,636,Lachnoclostridium,1506553.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6115,6977,7372,294.0,Reduced,205,preferred_term,10017758.0,10.0,gastric carcinoma,8,Eubacterium rectale,39491.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6116,6978,7373,294.0,Reduced,205,preferred_term,10017758.0,10.0,gastric carcinoma,14,Roseburia,841.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6117,6979,7374,294.0,Reduced,205,preferred_term,10017758.0,10.0,gastric carcinoma,64,Lachnospira,28050.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6118,6980,7375,294.0,Reduced,205,preferred_term,10017758.0,10.0,gastric carcinoma,65,Faecalibacterium,216851.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6119,6981,7376,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,44,Prevotella,59823.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6120,6982,7377,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,74,Shigella,625.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6121,6983,7378,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,330,Klebsiella,570.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6122,6984,7379,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,1,Lactobacillus,1591.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6123,6985,7380,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,62,Streptococcus,1306.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6124,6986,7381,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,52,Alistipes,239759.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6125,6987,7382,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,35,Veillonella,29465.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6126,6988,7383,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,33,Bifidobacterium,41200.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6127,6989,7384,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,219,Ruminococcaceae,541000.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6128,6990,7385,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,404,Christensenellaceae,990719.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6129,6991,7386,294.0,Elevated,205,preferred_term,10017758.0,10.0,gastric carcinoma,53,Parabacteroides,1869337.0,,,,16S rRNA sequencing,Faeces,Human,912.0,801,Healthy control,,
6130,6992,7387,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,55,Lachnospiraceae,186803.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6131,6993,7388,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,221,Proteobacteria,1224.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6132,6994,7389,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,232,Enterobacteriaceae,543.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6133,6995,7390,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,63,Escherichia,561.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6134,6996,7391,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,330,Klebsiella,570.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6135,6997,7392,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,9,Clostridium,1506.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6136,6998,7393,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,175,Sutterella,40544.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6137,6999,7394,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,555,Alcaligenaceae,506.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6138,7000,7395,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,66,Acidaminococcus,904.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6139,7001,7396,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,672,Morganella,581.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6140,7002,7397,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,391,Bulleidia,118747.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6141,7003,7398,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,244,Rothia,32207.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6142,7004,7399,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,843,Epulopiscium,2383.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6143,7005,7400,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,129,Holdemania,61170.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6144,7006,7401,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,216,Megamonas,158846.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6145,7007,7402,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,253,Micrococcaceae,1268.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6146,7008,7403,295.0,Elevated,163,preferred_term,10001639.0,10.0,alcoholism,586,Tissierellaceae,1737406.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6147,7009,7404,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,130,Odoribacter,283168.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6148,7010,7405,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,819,Mitsuokella,52225.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6149,7011,7406,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,431,Oribacterium,265975.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6150,7012,7407,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,1022,Succinatimonas,674963.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6151,7013,7408,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,779,Adlercreutzia,447020.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6152,7014,7409,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,93,Staphylococcus,29387.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6153,7015,7410,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,242,Coriobacteriaceae,84107.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6154,7016,7411,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,44,Prevotella,59823.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6155,7017,7412,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,185,Collinsella,102106.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6156,7018,7413,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,222,Actinobacteria,1760.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6157,7019,7414,295.0,Reduced,163,preferred_term,10001639.0,10.0,alcoholism,65,Faecalibacterium,216851.0,,,,16S rRNA sequencing,Faeces,Human,913.0,802,Healthy control,,
6158,7020,7415,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,1292,Aggregatibacter segnis,739.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6159,7021,7416,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,291,Campylobacter,194.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6160,7022,7417,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,97,Capnocytophaga,44737.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6161,7023,7418,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,513,Clostridiales,186802.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6162,7024,7419,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,80,Dialister,39948.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6163,7025,7420,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,246,Leptotrichia,32067.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6164,7026,7421,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,78,Parvimonas,543311.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6165,7027,7422,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,79,Peptostreptococcus,1262.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6166,7028,7423,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,262,Peptococcus,2740.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6167,7029,7424,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,44,Prevotella,59823.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6168,7030,7425,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,89,Selenomonas,970.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6169,7031,7426,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,284,Tannerella,195950.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6170,7032,7427,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,1012,SR1,,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6171,7033,7428,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,94,Treponema,166.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6172,7034,7429,296.0,Elevated,91,low_level_term,10019058.0,44.0,halitosis,271,TM7,,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6173,7035,7430,296.0,Reduced,91,low_level_term,10019058.0,44.0,halitosis,56,Haemophilus parainfluenzae,729.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6174,7036,7431,296.0,Reduced,91,low_level_term,10019058.0,44.0,halitosis,62,Streptococcus,1306.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6175,7037,7432,296.0,Reduced,91,low_level_term,10019058.0,44.0,halitosis,228,Moryella,437755.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6176,7038,7433,296.0,Reduced,91,low_level_term,10019058.0,44.0,halitosis,431,Oribacterium,265975.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6177,7039,7434,296.0,Reduced,91,low_level_term,10019058.0,44.0,halitosis,1130,Rothia dentocariosa,2047.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6178,7040,7435,296.0,Reduced,91,low_level_term,10019058.0,44.0,halitosis,249,Gemella,1378.0,,,,16S rRNA sequencing,Tongue scrape sample,Human,914.0,803,Healthy control,,
6179,7041,7436,297.0,Elevated,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,329,Porphyromonas,836.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6180,7042,7437,297.0,Elevated,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,92,Aggregatibacter,416916.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6181,7043,7438,297.0,Elevated,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,94,Treponema,166.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6182,7044,7439,297.0,Elevated,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,100,Abiotrophia,76631.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6183,7045,7440,297.0,Elevated,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,95,Schlegelella,215579.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6184,7046,7441,297.0,Elevated,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1293,Hydrotalea,1004300.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6185,7047,7442,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,245,Kingella,32257.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6186,7048,7443,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,824,Fusicatenibacter,1407607.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6187,7049,7444,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,81,Mobiluncus,47293.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6188,7050,7445,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,454,Clostridiaceae,31979.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6189,7051,7446,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,894,Fluviicola,332102.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6190,7052,7447,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,587,Leptotrichiaceae,1129771.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6191,7053,7448,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1188,Lysobacter,68.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6192,7054,7449,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,331,Anaerococcus,165779.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6193,7055,7450,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,744,Acidobacteria,57723.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6194,7056,7451,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1294,Clostridium III,,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6195,7057,7452,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1295,Parcubacteria incertae sedis,221216.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6196,7058,7453,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1296,Pirellula,123.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6197,7059,7454,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1297,Verrucomicrobiaceae,203557.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6198,7060,7455,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1298,Rheinheimera,67575.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6199,7061,7456,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1299,Geodermatophilaceae,85030.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6200,7062,7457,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1300,Methylobacillus,404.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
6201,7063,7458,297.0,Reduced,265,preferred_term,10040979.0,100.0,obstructive sleep apnea-hypopnea syndrome,1301,Aciditerrimonas,1042325.0,,,,16S rRNA pyrosequencing,Tissue biopsie,Human,915.0,804,Healthy control,,
